algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic_1,False,cair,2,1563324357 1563324327,100 0,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_1_100_0_84,20000,True,163.50529298991412,90.65190047511878,184.3205479941414,1223,555,1223,2.2737740418664294
ppa_basic_1,False,iitb,3,-282 668620103 667357415,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_1_100_0_75,20000,True,457.473092274106,269.2613238676132,507.0025050126567,3799,1514,3799,2.390497138144201
ppa_basic_1,False,grid_5_5,4,24 22 8 3,100 0,24 3 22 8,ppa_basic_1_100_0_40,20000,True,155.86011798820118,92.76347365263472,167.878526433071,847,622,847,2.2059490224369074
ppa_basic_1,False,grid_5_5,3,1 18 5,100 0,5 1 18 13,ppa_basic_1_100_0_60,20000,True,151.4185190740463,112.96692665366731,158.74263191602324,1300,864,1300,1.9723799315745885
ppa_basic_1,False,cair,4,1563324357 cluster_1563324010_1563324356 1563324324 1563324327,100 0,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_1_100_0_14,20000,True,103.34407114844072,54.15244725527448,117.39882083220247,918,543,918,2.5847226758426523
ppa_basic_1,False,grid_5_5,4,5 13 18 1,100 0,5 1 18 13,ppa_basic_1_100_0_42,20000,True,127.40061409211384,89.40741111166675,134.637414659818,1117,579,1117,2.0951094640531944
ppa_basic_1,False,iitb,4,4369058864 -266 5366445083 3215340463,100 0,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_1_100_0_69,20000,True,264.0822010642912,122.737313582224,301.2782240858878,2453,977,2453,3.00329342894272
ppa_basic_1,False,cair,1,1563324011,100 0,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_1_100_0_61,20000,True,226.7954193128969,144.63496524478674,258.39559395447776,1234,750,1234,1.9497881292335408
ppa_basic_1,False,iitb,3,667357387 -266 -282,100 0,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_1_100_0_81,20000,True,368.0686351738855,145.44209929645558,442.2774804663621,3699,1018,3699,3.6222466959034327
ppa_basic_1,False,iitb,1,668620103,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_1_100_0_86,20000,True,708.8204446501852,384.6766589930938,794.1214408757355,5733,1813,5733,2.4225623199147166
ppa_basic_1,False,grid_5_5,4,21 1 8 15,100 0,8 15 1 21 2,ppa_basic_1_100_0_15,20000,True,145.91410970548526,110.12197609880494,154.86214310715536,1121,929,1121,1.637658383913434
ppa_basic_1,False,iitb,3,667357382 3215340463 -266,100 0,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_1_100_0_7,20000,True,325.4739,147.03964000000002,372.4302842105263,2668,1008,2668,3.099017375194769
ppa_basic_1,False,iitb,4,cluster_-172_5366445082 667357361 -222 667357401,100 0,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_basic_1_100_0_21,20000,True,301.2755299735013,223.3281335933204,327.25799543356163,2599,1354,2599,1.7463359961262646
ppa_basic_1,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,100 0,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_1_100_0_47,20000,True,176.31023171063669,169.2032298385081,179.04369396914768,1448,1091,1448,1.2479514748522746
ppa_basic_1,False,grid_5_5,4,1 15 19 7,100 0,7 15 1 19 11,ppa_basic_1_100_0_55,20000,True,181.6154815481548,163.14409440944095,186.23332833283325,995,696,995,1.2382500783549255
ppa_basic_1,False,iitb,2,cluster_-172_5366445082 667357401,100 0,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_basic_1_100_0_51,20000,True,411.5522317782556,314.4789406136973,443.909995499775,3275,1548,3275,1.6707008328111748
ppa_basic_1,False,cair,2,1563324324 414035791,100 0,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_basic_1_100_0_45,20000,True,195.51122612261227,114.57104710471047,226.64206420642063,1462,394,1462,2.62683393403093
ppa_basic_1,False,iitb,3,-222 cluster_-172_5366445082 5882320075,100 0,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_1_100_0_46,20000,True,500.6051374029263,197.5357714228577,561.21901059894,5838,1056,5838,4.041546271357444
ppa_basic_1,False,cair,1,1563324353,100 0,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_1_100_0_89,20000,True,204.5299292742415,210.9966081637416,201.29658982949147,848,727,848,1.0212158200880357
ppa_basic_1,False,grid_5_5,2,6 0,100 0,6 15 24 0 11 17,ppa_basic_1_100_0_73,20000,True,172.61936884221058,167.95191297824456,174.09330227293665,826,800,826,1.1117644782407423
ppa_basic_1,False,cair,4,1563324348 1563324343 1154147728 1563324324,100 0,1563324348 1563324324 1154147728 1563324343,ppa_basic_1_100_0_48,20000,True,139.28158055555556,82.0639625,155.6294714285714,1203,638,1203,2.229332357941446
ppa_basic_1,False,iitb,4,1990860598 667357387 667357361 667357419,100 0,667357361 667357419 667357387 668685374 1990860598,ppa_basic_1_100_0_11,20000,True,234.7364590625729,251.46248624862488,230.3348729609804,1646,1585,1646,1.149899960053009
